seriesuid,coordX,coordY,coordZ,diameter_mm
001,43.8808125,78.7495625,-60.6195,-1
001,-77.0566875,19.6870625,-33.7445,-1
001,43.83740972,78.36761806,-60.95129012,3.629196621
001,-77.0566875,20.3901875,-33.7445,-1
001,43.1776875,78.7495625,-60.6195,-1
001,67.0839375,24.6089375,-179.3695,-1
002,-68.46767241,-82.59698276,866.9068966,3.389565041
002,19.57583659,-213.5946328,937.0971317,4.018188505
002,-66.3125,-197.1875,943.5,-1
002,43.6875,-153.4375,975.9,-1
002,101.8125,-182.1875,812.1,-1
002,-71.9375,-90.3125,758.1,-1
002,105.5625,-179.6875,813.9,-1
002,19.3125,-213.4375,936.3,-1
002,-78.8125,-123.4375,934.5,-1
002,-67.5625,-80.9375,866.1,-1
002,-71.3125,-90.3125,758.1,-1
002,43.6875,-153.4375,975.9,-1
002,69.9375,-141.5625,876.9,-1
002,104.9375,-180.3125,813.9,-1
002,69.77271534,-141.0547303,876.3181403,5.252499015
002,19.3125,-213.4375,936.3,-1
002,-67.5625,-80.9375,866.1,-1
002,-65.0625,-197.1875,943.5,-1
002,-71.3125,-90.3125,758.1,-1
002,-96.9375,-158.4375,941.7,-1
002,-95.0625,-160.3125,939.9,-1
002,-78.8125,-135.3125,885.9,-1
002,-78.8125,-123.4375,934.5,-1
002,63.0625,-82.8125,822.9,-1
002,43.6875,-153.4375,975.9,-1
002,101.8125,-182.1875,812.1,-1
002,104.9375,-180.3125,813.9,-1
002,103.0625,-184.0625,813.9,-1
002,64.3125,-81.5625,824.7,-1
002,69.96507353,-141.2224265,876.3176471,4.503127843
002,-65.0625,-197.1875,943.5,-1
002,19.5849359,-213.6458333,937.2230769,3.741388797
002,-96.9375,-158.4375,941.7,-1
002,-67.5625,-81.5625,866.1,-1
002,-78.8125,-123.4375,934.5,-1
002,-71.3125,-90.3125,758.1,-1
002,-78.8125,-135.3125,885.9,-1
008,-111.1780168,14.24041564,-233.166816,3.942831881
008,-62.1372235,-16.3423425,-77.5,-1
008,-62.1372235,-34.4458495,-80,-1
008,-66.0727685,-56.4849015,-102.5,-1
008,-83.3891665,28.5228705,-128.75,-1
008,-25.1431005,-96.6274605,-143.75,-1
008,-46.3950435,-98.2016785,-193.75,-1
008,-88.8989295,-69.0786455,-188.75,-1
008,145.6595525,-42.3169395,-165,-1
008,132.2786995,-58.8462285,-128.75,-1
008,64.5873255,25.3744345,-118.75,-1
008,59.8646715,-90.3305885,-130,-1
008,57.5033445,-88.7563705,-113.75,-1
