seriesuid,coordX,coordY,coordZ,diameter_mm
015,101.2554265,76.9335425,-190.21,-1
015,35.95283345,25.99443073,-141.485,4.905760503
015,44.8882205,92.1679225,-137.71,-1
015,-115.0727695,-65.5079105,-285.21,-1
015,99.7319885,9.1405515,-112.71,-1
015,-140.2094965,24.3749315,-125.21,-1
015,-65.5610345,38.8475925,-52.71,-1
015,101.2554265,76.9335425,-190.21,-1
015,-61.7524395,39.6093115,-52.71,-1
015,-132.4929518,46.10048211,-198.5795652,5.03225838
015,35.6714206,26.11165082,-141.51,5.174086155
015,-140.8136185,23.9021404,-124.1755172,4.314955493
015,98.63172772,8.717374278,-114.1683333,4.637434851
015,-115.8344885,-65.5079105,-285.21,-1
015,-141.7329345,29.7069645,-237.71,-1
015,100.4937075,76.9335425,-190.21,-1
015,-62.5141585,40.3710305,-52.71,-1
015,44.8882205,92.1679225,-137.71,-1
015,-115.0727695,-65.5079105,-285.21,-1
015,-62.5141585,40.3710305,-52.71,-1
015,-58.7055635,38.0858735,-52.71,-1
015,44.8882205,92.1679225,-137.71,-1
015,-65.5610345,38.8475925,-52.71,-1
024,128.476866,-40.820118,-253.75,-1
024,124.023738,48.98463,-276.25,-1
024,-132.031122,9.648666,-213.75,-1
024,-62.26545,-83.124834,-208.75,-1
024,57.226818,7.422102,-46.25,-1
024,-100.4512955,67.26002416,-231.758238,5.783211732
024,-100.5963678,67.15535079,-231.6782407,5.116966663
024,57.969006,7.422102,-46.25,-1
024,-22.187298,9.648666,-46.25,-1
024,-82.304526,-77.929518,-193.75,-1
024,-61.523262,-82.382646,-208.75,-1
024,-131.288934,11.133042,-213.75,-1
024,130.70343,48.242442,-281.25,-1
024,128.476866,-40.820118,-253.75,-1
024,124.023738,48.98463,-276.25,-1
024,-100.735528,66.87960733,-231.4814815,5.217402407
024,126.99249,48.98463,-276.25,-1
026,20.855054,54.153502,-27.75,-1
026,-116.900774,-20.487106,-122.75,-1
026,-90.008202,62.93475,-31.5,-1
026,-128.426162,33.846866,-126.5,-1
026,-7.684002,107.938646,-146.5,-1
026,-4.391034,106.84099,-146.5,-1
026,-114.705462,85.985526,-146.5,-1
026,-88.361718,65.130062,-37.75,-1
026,37.319894,44.274598,-96.5,-1
026,-131.404361,38.737892,-72.30882353,3.656769684
026,46.06640035,48.27094883,-108.7220633,13.68703562
026,20.30104838,52.42417604,-28.91745283,4.239974637
026,-116.351946,-20.487106,-122.75,-1
026,-120.193742,35.49335,-39,-1
026,37.8412806,0.597036333,-106.1041667,3.50734419
026,36.25552826,76.65813335,-123.3269618,4.731876344
026,-88.361718,65.130062,-37.75,-1
026,-9.879314,106.292162,-146.5,-1
026,-112.51015,86.534354,-146.5,-1
026,36.34148382,76.69962271,-123.6387722,4.241999181
026,46.08129037,48.17988619,-108.8295433,14.11714093
026,-116.900774,-20.487106,-122.75,-1
026,20.306226,52.507018,-27.75,-1
026,-131.71913,38.23749,-72.75,-1
026,-4.391034,106.84099,-146.5,-1
026,-114.705462,85.985526,-146.5,-1
026,-88.361718,64.581234,-37.75,-1
026,-128.97499,32.200382,-126.5,-1
026,36.771066,43.72577,-96.5,-1
026,-88.361718,24.51679,-20.25,-1
026,20.855054,54.153502,-27.75,-1
026,-92.752342,21.223822,-27.75,-1
026,-120.193742,35.49335,-39,-1
026,46.32936751,48.32412579,-108.8765912,13.64764686
026,38.41755,2.014842,-106.5,-1
026,-116.351946,-20.487106,-122.75,-1
026,36.2849612,76.6397692,-123.2857143,3.692274523
026,-90.008202,63.483578,-32.75,-1
026,37.319894,44.274598,-96.5,-1
026,45.552314,40.98163,-96.5,-1
026,-4.391034,106.84099,-146.5,-1
026,-114.705462,85.985526,-146.5,-1
026,-88.361718,65.130062,-37.75,-1
026,-9.879314,106.292162,-146.5,-1
026,-112.51015,86.534354,-146.5,-1
026,-128.426162,33.846866,-126.5,-1
026,-7.684002,107.938646,-146.5,-1
030,136.31437,118.15027,-181.8995,-1
030,52.447126,138.189346,-127.5245,-1
030,136.6892507,117.8520695,-181.8145989,3.951374036
030,52.447126,138.189346,-127.5245,-1
030,136.6930373,117.8321894,-181.9250102,3.182011737
030,52.447126,138.189346,-127.5245,-1
062,65.86810577,0.607252146,-63.79994261,3.666100388
062,36.626837,-8.613755,-72.48,-1
062,79.077983,18.456541,-72.48,-1
062,-54.427795,19.071775,-44.98,-1
062,32.320199,9.843265,-39.98,-1
062,34.781135,11.688967,-42.48,-1
062,66.158069,-65.215283,-262.48,-1
