seriesuid,coordX,coordY,coordZ,diameter_mm
014,141.488663,91.144932,232.5,-1.0
014,119.516013,198.371464,231.25,-1.0
014,149.398817,244.074576,47.5,-1.0
014,138.11707499,27.4848929,110.9957935,9.969557887
014,138.851945,107.844146,230.0,-1.0
014,140.609757,76.20353,230.0,-1.0
014,119.516013,195.734746,230.0,-1.0
014,149.398817,244.953482,47.5,-1.0
014,114.242577,266.926132,80.0,-1.0
014,138.5471042,27.8210688,111.0144045,10.18003464
014,144.125381,93.78165,233.75,-1.0
014,200.375365,76.20353,105.0,-1.0
014,118.637107,198.371464,231.25,-1.0
014,113.363671,264.289414,78.75,-1.0
014,151.156629,248.469106,46.25,-1.0
014,141.488663,91.144932,232.5,-1.0
014,138.851945,107.844146,230.0,-1.0
014,140.609757,76.20353,230.0,-1.0
014,119.516013,195.734746,230.0,-1.0
014,149.398817,244.953482,47.5,-1.0
014,114.242577,266.926132,80.0,-1.0
014,174.887091,200.129276,36.25,-1.0
014,149.398817,253.742542,42.5,-1.0
014,135.336321,93.78165,235.0,-1.0
014,116.879295,201.887088,231.25,-1.0
014,123.910543,182.551156,223.75,-1.0
014,138.5810783,27.9243629,111.2439807,10.47357062
014,174.887091,200.129276,36.25,-1.0
014,135.336321,93.78165,235.0,-1.0
014,123.910543,182.551156,223.75,-1.0
014,116.879295,201.887088,231.25,-1.0
014,149.398817,253.742542,42.5,-1.0
017,102.030875,48.780875,171.5,-1.0
017,104.374625,168.312125,196.5,-1.0
017,65.312125,51.124625,149.0,-1.0
017,177.812125,67.530875,101.5,-1.0
017,23.905875,51.124625,89.0,-1.0
017,102.030875,50.343375,171.5,-1.0
017,161.32517354,52.40036885,95.7455785,6.721440264
017,104.374625,169.093375,197.75,-1.0
017,25.468375,51.124625,87.75,-1.0
017,176.249625,66.749625,101.5,-1.0
017,80.937125,215.187125,166.5,-1.0
017,104.374625,244.093375,150.25,-1.0
017,102.030875,50.343375,171.5,-1.0
017,65.48072771,52.239634,149.9993905,4.575792946
017,161.27181582,52.2229877,95.7849069,6.812977916
017,104.374625,169.093375,197.75,-1.0
017,176.249625,66.749625,101.5,-1.0
017,80.937125,215.187125,166.5,-1.0
017,160.97369415,51.94244415,95.8510638,6.99605322
017,65.56371398,52.03829025,149.8686441,4.413479913
017,177.030875,66.749625,102.75,-1.0
017,101.249625,49.562125,171.5,-1.0
017,24.687125,50.343375,87.75,-1.0
017,104.374625,169.093375,197.75,-1.0
017,73.905875,211.280875,169.0,-1.0
017,104.374625,244.093375,150.25,-1.0
032,71.6164409,16.3554218,55.4692029,5.006587469
032,126.64856322,225.07792722,79.5,3.15328955
032,35.452802,41.163696,97.0,-1.0
032,21.257478,93.007488,147.0,-1.0
032,55.202818,192.374756,52.0,-1.0
032,83.593466,54.124644,107.0,-1.0
032,20.023102,209.65602,97.0,-1.0
032,117.538806,173.241928,57.0,-1.0
032,165.67947,197.929448,45.75,-1.0
032,28.046546,41.163696,37.0,-1.0
032,26.194982,120.16376,143.25,-1.0
032,31.749674,165.218484,152.0,-1.0
032,150.24977,201.015388,94.5,-1.0
032,73.718458,10.304296,25.75,-1.0
032,35.52137844,41.8837487,96.6180556,3.199015022
032,174.74195358,164.2135651,128.4690225,5.252025385
032,100.22397695,247.45302325,91.2182907,3.943375407
032,119.85274987,248.5923875,61.9268502,5.024089776
032,126.55660844,225.25716111,79.5,3.199015022
032,55.202818,192.991944,52.0,-1.0
032,28.046546,122.632512,142.0,-1.0
032,23.109042,41.163696,29.5,-1.0
032,73.718458,9.687108,25.75,-1.0
032,71.866894,15.858988,55.75,-1.0
032,33.601238,164.601296,149.5,-1.0
032,23.109042,212.124772,99.5,-1.0
032,137.288822,224.468532,134.5,-1.0
032,47.796562,259.03106,25.75,-1.0
032,140.99195,168.304424,45.75,-1.0
032,165.062282,197.929448,44.5,-1.0
032,73.718458,12.15586,22.0,-1.0
032,157.656026,196.077884,39.5,-1.0
032,150.866958,201.015388,94.5,-1.0
032,20.023102,209.65602,97.0,-1.0
032,117.538806,173.241928,57.0,-1.0
032,28.046546,41.163696,37.0,-1.0
032,35.52137844,41.8837487,96.6180556,3.199015022
032,83.593466,54.124644,107.0,-1.0
032,100.243617762,247.52707029,91.2339952,4.136519028
032,119.87236444,248.6682729,61.7540627,5.041592083
